run	delivered_tx	total_drops	cycles_per_sec	per_chip_drops	trace_run_dir
1	261827	0	2316.508	0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0,10:0,11:0,12:0,13:0,14:0	./traces/determinism_3x5/run_1772647144_2132883
