tick	chip_0	chip_1	chip_2	chip_3	chip_4	chip_5	chip_6	chip_7	chip_8	chip_9	chip_10	chip_11	chip_12	chip_13	chip_14
13303	128	128	128	128	128	1	1	0	1	21	0	0	0	0	0
13304	128	128	128	128	128	0	1	1	0	21	0	0	0	0	1
13305	128	128	128	128	128	0	0	1	2	20	0	0	0	1	0
13306	128	128	128	128	128	1	0	0	2	21	1	0	1	0	0
13307	128	128	128	128	128	1	1	0	1	21	0	1	1	0	0
13308	128	128	128	128	128	0	1	1	0	22	1	2	0	0	0
13309	128	128	128	128	128	1	0	1	1	21	1	1	0	0	0
13310	128	128	128	128	128	1	1	0	1	21	1	0	0	0	0
13311	128	128	128	128	128	1	1	1	0	21	0	1	0	1	0
13312	128	128	128	128	128	0	2	2	1	20	1	0	1	0	0
13313	128	128	128	128	128	1	1	2	1	20	0	1	0	0	0
13314	128	128	128	128	128	0	1	2	1	20	1	0	0	0	0
13315	128	128	128	128	128	2	0	2	1	20	0	0	0	0	0
13316	128	128	128	128	128	2	2	1	1	20	0	0	0	0	0
13317	128	128	128	128	128	2	2	1	1	21	0	0	0	0	0
13318	128	128	128	128	128	1	2	1	1	21	0	0	1	0	0
13319	128	128	128	128	128	0	3	2	1	21	0	1	0	0	0
13320	128	128	128	128	128	0	2	3	1	21	1	0	0	0	0
13321	128	128	128	128	128	1	1	4	1	21	0	0	0	0	0
13322	128	128	128	128	128	0	2	4	1	21	0	1	0	0	1
13323	128	128	128	128	128	1	1	4	1	22	2	0	0	1	0
13324	128	128	128	128	128	1	1	4	1	22	1	0	1	0	0
13325	128	128	128	128	128	2	1	4	1	22	0	2	1	0	1
13326	128	128	128	128	128	1	1	4	1	22	1	2	0	1	0
13327	128	128	128	128	128	1	1	4	1	22	1	1	1	0	0
13328	128	128	128	128	128	1	1	4	1	22	1	1	0	0	1
13329	128	128	128	128	128	1	1	5	1	22	1	0	0	1	0
13330	128	128	128	128	128	1	1	5	1	22	0	0	1	0	0
13331	128	128	128	128	128	0	1	5	1	22	0	1	0	0	1
13332	128	128	128	128	128	1	0	5	1	22	1	0	0	1	0
13333	128	128	128	128	128	2	1	4	1	23	0	0	1	0	0
13334	128	128	128	128	128	1	1	4	1	23	0	1	0	0	0
13335	128	128	128	128	128	0	1	4	1	24	1	1	0	0	0
13336	128	128	128	128	128	1	1	4	1	24	1	0	1	1	0
13337	128	128	128	128	128	1	2	4	1	24	0	1	2	0	0
13338	128	128	128	128	128	0	2	4	2	24	1	1	1	0	0
13339	128	128	128	128	128	1	1	4	2	24	1	1	0	0	0
13340	128	128	128	128	128	1	2	4	2	25	2	0	0	0	0
13341	128	128	128	128	128	1	2	4	2	25	2	0	0	0	0
13342	128	128	128	128	128	1	2	4	2	25	1	0	0	0	0
13343	128	128	128	128	128	1	2	4	2	26	0	0	0	0	0
13344	128	128	128	128	128	0	2	4	2	26	0	0	0	0	0
13345	128	128	128	128	128	0	1	5	2	26	0	1	0	0	0
13346	128	128	128	128	128	0	0	6	2	26	1	0	0	0	0
13347	128	128	128	128	128	1	0	5	2	26	0	1	0	0	0
13348	128	128	128	128	128	1	1	4	2	27	1	0	0	0	0
13349	128	128	128	128	128	1	1	4	2	27	0	0	0	0	0
13350	128	128	128	128	128	0	1	4	2	27	0	0	0	0	1
13351	128	128	128	128	128	0	0	4	2	27	0	0	0	1	0
13352	128	128	128	128	128	0	0	3	2	27	1	0	1	0	0
13353	128	128	128	128	128	2	0	2	3	27	0	1	0	0	0
13354	128	128	128	128	128	1	1	1	3	27	1	0	0	0	0
13355	128	128	128	128	128	1	1	1	3	27	0	0	0	0	0
13356	128	128	128	128	128	0	1	1	3	27	0	0	0	0	0
13357	128	128	128	128	128	1	0	1	3	27	0	0	0	0	0
13358	128	128	128	128	128	0	1	0	3	27	0	0	0	0	0
13359	128	128	128	128	128	0	0	1	2	28	0	0	0	0	0
13360	128	128	128	128	128	0	0	0	2	28	0	0	0	0	0
13361	128	128	128	128	128	0	1	0	1	28	0	0	0	0	0
13362	128	128	128	128	128	0	0	1	0	28	0	0	0	0	0
13363	128	128	128	128	128	0	0	0	1	27	0	1	0	0	1
13364	128	128	128	128	128	0	0	0	0	28	1	0	0	2	0
13365	128	128	128	128	128	1	0	0	0	27	0	0	2	1	0
13366	128	128	128	128	128	0	1	1	0	26	0	1	2	0	1
13367	128	128	128	128	128	1	0	1	1	25	2	1	1	1	0
13368	128	128	128	128	128	1	1	0	2	25	2	1	1	0	0
13369	128	128	128	128	128	1	1	1	2	25	2	1	0	0	0
13370	128	128	128	128	128	1	2	1	2	25	2	0	0	0	0
13371	128	128	128	128	128	1	2	1	2	25	1	0	1	0	0
13372	128	128	128	128	128	1	2	1	2	25	0	2	0	0	0
13373	128	128	128	128	128	0	3	1	2	25	1	1	0	0	0
13374	128	128	128	128	128	1	2	2	2	25	1	0	0	0	0
13375	128	128	128	128	128	1	2	2	2	25	0	0	0	0	0
13376	128	128	128	128	128	0	2	2	2	25	0	0	0	0	0
13377	128	128	128	128	128	1	2	2	2	26	0	0	0	0	0
13378	128	128	128	128	128	0	2	2	2	26	0	0	0	0	0
13379	128	128	128	128	128	0	1	2	2	26	0	0	1	0	0
13380	128	128	128	128	128	1	0	2	2	26	0	1	0	0	0
13381	128	128	128	128	128	0	1	1	2	26	1	1	0	0	0
13382	128	128	128	128	128	1	0	1	3	27	1	0	0	0	0
13383	128	128	128	128	128	1	1	0	3	27	0	1	0	0	1
13384	128	128	128	128	128	0	1	1	2	27	1	0	0	1	0
13385	128	128	128	128	128	1	0	1	2	27	0	0	2	0	0
13386	128	128	128	128	128	0	1	1	2	27	0	1	1	0	1
13387	128	128	128	128	128	1	0	2	2	28	1	1	0	1	0
13388	128	128	128	128	128	1	1	1	2	28	1	0	1	0	0
13389	128	128	128	128	128	1	1	1	2	28	0	1	0	0	0
13390	128	128	128	128	128	0	1	1	2	28	1	0	1	0	0
13391	128	128	128	128	128	1	0	1	2	28	0	1	0	0	0
13392	128	128	128	128	128	0	2	0	2	28	1	0	1	0	0
13393	128	128	128	128	128	1	1	1	1	28	0	1	0	0	0
13394	128	128	128	128	128	0	1	1	1	28	1	0	0	0	0
13395	128	128	128	128	128	1	0	1	1	29	1	0	0	0	0
13396	128	128	128	128	128	1	1	0	1	29	0	0	0	0	0
13397	128	128	128	128	128	1	1	2	0	29	0	0	0	0	0
13398	128	128	128	128	128	0	1	2	1	28	0	0	0	0	0
13399	128	128	128	128	128	0	0	2	1	28	0	0	0	0	0
13400	128	128	128	128	128	0	0	1	1	28	0	0	0	1	0
13401	128	128	128	128	128	0	0	0	1	28	0	0	1	0	0
13402	128	128	128	128	128	0	0	0	0	28	0	1	1	0	0
13403	128	128	128	128	128	0	0	0	0	27	1	1	0	0	0
13404	128	128	128	128	128	1	0	0	0	26	1	0	0	0	1
13405	128	128	128	128	128	1	1	0	0	25	0	0	0	1	0
13406	128	128	128	128	128	0	1	1	0	24	0	0	1	0	0
13407	128	128	128	128	128	0	0	1	1	23	0	2	0	0	0
13408	128	128	128	128	128	0	0	0	1	23	1	1	0	0	0
13409	128	128	128	128	128	1	1	0	0	23	1	0	0	0	0
13410	128	128	128	128	128	1	1	1	0	22	0	0	0	0	0
13411	128	128	128	128	128	0	2	2	1	21	1	0	0	1	1
13412	128	128	128	128	128	1	1	2	1	21	0	0	1	1	0
13413	128	128	128	128	128	0	1	3	1	21	0	1	1	0	0
13414	128	128	128	128	128	1	0	3	1	21	1	1	1	0	0
13415	128	128	128	128	128	1	1	2	1	21	1	1	1	0	0
13416	128	128	128	128	128	1	1	2	1	21	1	1	0	0	0
13417	128	128	128	128	128	2	1	2	1	21	1	0	0	0	0
13418	128	128	128	128	128	2	1	2	1	21	0	0	0	0	0
13419	128	128	128	128	128	1	1	2	1	21	0	0	1	0	0
13420	128	128	128	128	128	0	1	2	1	21	0	1	0	0	0
13421	128	128	128	128	128	0	0	3	1	22	1	0	0	0	0
13422	128	128	128	128	128	1	0	2	2	22	0	0	1	0	0
13423	128	128	128	128	128	0	1	1	2	22	0	1	0	0	0
13424	128	128	128	128	128	0	0	1	2	22	1	0	0	0	0
13425	128	128	128	128	128	1	0	0	2	22	0	0	1	0	0
13426	128	128	128	128	128	0	1	1	1	22	0	1	0	0	0
13427	128	128	128	128	128	0	0	1	1	22	1	0	0	0	0
13428	128	128	128	128	128	1	0	0	1	22	0	0	0	0	0
13429	128	128	128	128	128	1	2	0	0	22	0	0	1	0	0
13430	128	128	128	128	128	0	2	1	0	21	0	2	0	0	0
13431	128	128	128	128	128	0	1	1	2	20	1	1	0	0	0
13432	128	128	128	128	128	1	0	1	2	20	1	0	1	0	1
13433	128	128	128	128	128	1	1	0	2	21	0	1	0	1	0
13434	128	128	128	128	128	0	1	1	1	21	1	0	1	0	0
13435	128	128	128	128	128	1	0	1	1	21	0	1	0	0	0
13436	128	128	128	128	128	1	1	1	1	21	1	1	1	1	1
13437	128	128	128	128	128	1	1	1	2	21	1	1	2	1	0
13438	128	128	128	128	128	1	1	1	2	21	1	1	2	0	0
13439	128	128	128	128	128	1	1	1	2	21	1	1	2	0	0
13440	128	128	128	128	128	1	2	1	2	21	1	1	1	0	1
13441	128	128	128	128	128	1	2	1	2	21	1	1	0	1	0
13442	128	128	128	128	128	1	2	2	2	21	2	0	1	0	0
13443	128	128	128	128	128	1	2	2	2	21	1	1	0	0	0
13444	128	128	128	128	128	1	2	2	2	21	1	1	0	0	0
13445	128	128	128	128	128	2	2	2	2	21	1	1	0	0	0
13446	128	128	128	128	128	2	2	3	2	21	2	0	0	0	0
13447	128	128	128	128	128	2	2	3	2	21	2	0	0	0	0
13448	128	128	128	128	128	2	2	3	2	21	1	0	0	0	0
13449	128	128	128	128	128	2	2	3	2	21	0	1	0	0	0
13450	128	128	128	128	128	2	2	3	2	21	1	0	0	0	0
13451	128	128	128	128	128	2	3	3	2	22	0	0	0	0	0
13452	128	128	128	128	128	1	3	4	2	22	0	0	0	1	0
13453	128	128	128	128	128	0	3	4	2	22	0	0	1	1	0
13454	128	128	128	128	128	0	2	4	3	23	0	1	1	0	0
13455	128	128	128	128	128	0	1	4	3	24	1	2	0	0	1
13456	128	128	128	128	128	1	0	4	3	24	1	1	0	1	0
13457	128	128	128	128	128	1	1	3	3	24	1	0	1	0	0
13458	128	128	128	128	128	2	1	4	3	24	0	1	0	0	0
13459	128	128	128	128	128	1	1	4	3	24	2	0	0	0	0
13460	128	128	128	128	128	1	1	4	3	24	2	0	0	0	0
13461	128	128	128	128	128	1	2	4	3	24	1	0	1	1	1
13462	128	128	128	128	128	1	2	4	3	24	0	1	1	1	0
13463	128	128	128	128	128	0	2	5	3	24	1	1	1	1	1
13464	128	128	128	128	128	1	1	5	3	24	1	1	1	2	0
13465	128	128	128	128	128	1	1	5	3	25	1	1	1	1	1
13466	128	128	128	128	128	1	1	5	3	25	1	1	1	1	0
13467	128	128	128	128	128	1	1	5	3	25	1	1	1	0	0
13468	128	128	128	128	128	1	1	5	3	25	1	1	0	0	0
13469	128	128	128	128	128	2	1	5	3	25	1	0	0	0	0
13470	128	128	128	128	128	2	2	5	3	25	0	1	1	0	0
13471	128	128	128	128	128	1	2	5	3	25	1	1	0	1	0
13472	128	128	128	128	128	1	2	5	3	26	2	0	1	1	0
13473	128	128	128	128	128	1	2	5	3	26	1	1	1	0	0
13474	128	128	128	128	128	1	2	6	3	26	1	1	0	0	0
13475	128	128	128	128	128	1	2	6	3	26	2	0	0	0	1
13476	128	128	128	128	128	1	2	6	3	26	1	0	0	1	0
13477	128	128	128	128	128	1	2	6	3	26	0	0	1	0	0
13478	128	128	128	128	128	0	2	6	3	26	0	1	0	0	1
13479	128	128	128	128	128	0	1	6	3	26	1	1	0	1	0
13480	128	128	128	128	128	1	0	6	3	26	1	0	1	0	0
13481	128	128	128	128	128	2	2	5	3	26	0	1	0	0	0
13482	128	128	128	128	128	2	2	5	3	26	1	0	0	1	0
13483	128	128	128	128	128	2	3	5	3	26	0	0	1	0	0
13484	128	128	128	128	128	1	3	5	3	26	0	1	0	0	1
13485	128	128	128	128	128	0	3	5	3	26	1	0	0	1	0
13486	128	128	128	128	128	1	2	5	4	27	0	0	1	0	1
13487	128	128	128	128	128	1	2	5	4	27	0	1	0	1	0
13488	128	128	128	128	128	0	2	5	4	28	1	0	1	1	0
13489	128	128	128	128	128	1	1	5	5	28	0	1	1	0	0
13490	128	128	128	128	128	0	1	6	5	28	1	1	0	0	0
13491	128	128	128	128	128	1	0	6	5	28	1	0	1	0	0
13492	128	128	128	128	128	1	1	5	5	29	0	1	0	0	0
13493	128	128	128	128	128	0	1	5	5	30	1	0	0	0	0
13494	128	128	128	128	128	2	1	5	5	30	0	1	0	0	0
13495	128	128	128	128	128	2	1	5	5	30	2	0	0	0	0
13496	128	128	128	128	128	2	1	5	5	30	1	0	0	0	0
13497	128	128	128	128	128	2	1	5	5	30	0	0	0	1	0
13498	128	128	128	128	128	1	1	5	5	30	0	0	1	0	0
13499	128	128	128	128	128	0	1	5	5	31	0	1	0	0	1
13500	128	128	128	128	128	1	0	5	6	31	1	1	1	1	0
13501	128	128	128	128	128	1	1	4	6	31	2	1	1	0	0
13502	128	128	128	128	128	1	1	4	6	31	2	1	0	0	0
13503	128	128	128	128	128	1	1	4	6	31	2	0	0	0	0
13504	128	128	128	128	128	1	1	4	6	31	1	0	0	0	0
13505	128	128	128	128	128	1	1	4	6	31	0	0	0	0	0
13506	128	128	128	128	128	0	1	4	6	31	0	0	0	0	0
13507	128	128	128	128	128	0	0	5	6	31	1	0	0	0	0
13508	128	128	128	128	128	2	0	4	7	31	0	0	0	0	0
13509	128	128	128	128	128	2	1	3	7	31	0	0	0	0	0
13510	128	128	128	128	128	1	1	3	7	31	0	0	0	0	0
13511	128	128	128	128	128	0	1	3	8	31	1	0	0	0	0
13512	128	128	128	128	128	1	0	3	8	31	0	0	0	0	1
13513	128	128	128	128	128	1	1	2	8	31	0	0	0	1	0
13514	128	128	128	128	128	0	1	3	8	31	0	0	1	1	0
13515	128	128	128	128	128	0	1	3	8	31	1	1	1	0	0
13516	128	128	128	128	128	1	0	3	8	31	1	1	0	0	0
13517	128	128	128	128	128	1	1	2	8	31	1	0	0	0	0
13518	128	128	128	128	128	1	1	2	9	31	1	1	0	0	0
13519	128	128	128	128	128	1	1	2	10	31	1	0	0	0	0
13520	128	128	128	128	128	1	1	2	10	32	0	0	0	0	0
13521	128	128	128	128	128	0	1	2	10	32	0	0	1	0	0
13522	128	128	128	128	128	0	0	3	11	32	0	1	0	0	0
13523	128	128	128	128	128	0	0	2	11	32	1	0	0	0	0
13524	128	128	128	128	128	2	0	1	12	32	0	0	0	1	0
13525	128	128	128	128	128	1	1	0	12	32	0	0	1	0	0
13526	128	128	128	128	128	0	1	1	11	32	0	1	0	0	1
13527	128	128	128	128	128	0	0	1	11	32	2	0	0	1	0
13528	128	128	128	128	128	1	0	0	11	32	1	0	1	0	0
13529	128	128	128	128	128	1	1	0	10	32	1	1	0	0	0
13530	128	128	128	128	128	2	1	1	9	32	1	0	0	0	1
13531	128	128	128	128	128	2	2	1	10	32	0	0	0	1	1
13532	128	128	128	128	128	1	2	1	10	32	0	0	1	1	1
13533	128	128	128	128	128	0	2	1	10	32	0	1	1	1	0
13534	128	128	128	128	128	0	1	1	11	32	1	1	1	0	0
13535	128	128	128	128	128	1	0	1	11	32	2	1	0	0	0
13536	128	128	128	128	128	1	1	1	11	32	2	0	0	0	0
13537	128	128	128	128	128	1	1	1	11	32	1	0	0	0	0
13538	128	128	128	128	128	1	1	1	11	32	0	0	0	0	0
13539	128	128	128	128	128	0	1	1	11	32	0	0	0	0	0
13540	128	128	128	128	128	0	0	1	12	32	1	0	0	0	0
13541	128	128	128	128	128	1	0	0	12	32	0	0	1	1	0
13542	128	128	128	128	128	0	2	0	11	33	1	1	1	0	0
13543	128	128	128	128	128	1	1	1	11	33	1	1	0	0	0
13544	128	128	128	128	128	2	1	1	12	33	1	0	0	0	0
13545	128	128	128	128	128	2	2	2	12	33	0	0	0	0	0
13546	128	128	128	128	128	1	2	2	12	33	0	0	0	1	0
13547	128	128	128	128	128	0	2	2	12	33	1	0	1	0	0
13548	128	128	128	128	128	1	1	2	12	33	0	1	0	0	0
13549	128	128	128	128	128	0	1	2	12	33	1	0	0	0	0
13550	128	128	128	128	128	1	0	2	12	33	0	0	0	0	0
13551	128	128	128	128	128	0	1	2	12	33	0	0	0	0	0
13552	128	128	128	128	128	0	1	2	12	33	0	0	0	0	0
13553	128	128	128	128	128	0	0	2	12	33	0	0	0	0	0
13554	128	128	128	128	128	0	0	1	12	33	0	0	0	0	0
13555	128	128	128	128	128	0	0	0	12	33	0	0	0	0	0
13556	128	128	128	128	128	0	0	0	11	33	0	0	1	1	0
13557	128	128	128	128	128	0	0	0	10	33	0	2	1	0	0
13558	128	128	128	128	128	0	0	0	9	33	1	2	0	0	0
13559	128	128	128	128	128	1	0	0	8	33	1	1	0	0	0
13560	128	128	128	128	128	1	1	0	8	33	1	0	0	0	0
13561	128	128	128	128	128	1	1	1	8	34	0	0	0	0	0
13562	128	128	128	128	128	0	1	2	9	34	0	0	0	0	0
13563	128	128	128	128	128	1	0	2	9	34	1	0	0	0	0
13564	128	128	128	128	128	1	1	1	9	34	1	0	0	0	0
13565	128	128	128	128	128	1	1	1	9	34	0	0	0	0	0
13566	128	128	128	128	128	0	1	1	9	34	1	0	0	0	1
13567	128	128	128	128	128	2	0	1	9	34	0	0	0	1	0
13568	128	128	128	128	128	1	1	0	9	34	0	0	1	0	0
13569	128	128	128	128	128	0	1	1	8	34	0	1	0	0	0
13570	128	128	128	128	128	0	0	1	8	34	1	0	0	1	0
13571	128	128	128	128	128	1	0	0	8	34	1	0	1	0	0
13572	128	128	128	128	128	1	1	0	7	34	0	2	0	0	0
13573	128	128	128	128	128	1	1	1	6	34	1	1	0	1	0
13574	128	128	128	128	128	1	1	2	6	34	1	0	1	0	0
13575	128	128	128	128	128	1	1	2	7	34	0	1	0	0	0
13576	128	128	128	128	128	0	2	2	7	35	1	0	0	0	0
13577	128	128	128	128	128	1	1	2	8	35	0	1	1	0	0
13578	128	128	128	128	128	0	1	2	8	35	2	1	0	1	0
13579	128	128	128	128	128	1	0	2	8	35	2	0	1	0	1
13580	128	128	128	128	128	1	1	1	8	36	1	1	0	1	0
13581	128	128	128	128	128	1	1	2	8	36	2	0	1	0	0
13582	128	128	128	128	128	1	1	2	8	37	1	2	0	0	0
13583	128	128	128	128	128	1	2	2	8	37	1	1	0	0	0
13584	128	128	128	128	128	1	2	2	8	37	1	1	1	0	0
13585	128	128	128	128	128	1	2	2	8	37	1	1	0	0	0
13586	128	128	128	128	128	1	2	2	8	37	1	0	0	0	0
13587	128	128	128	128	128	1	2	2	8	37	0	0	0	0	0
13588	128	128	128	128	128	0	3	2	8	37	0	0	0	0	0
13589	128	128	128	128	128	0	2	2	8	37	0	0	0	0	0
13590	128	128	128	128	128	0	1	2	8	37	0	0	0	0	0
13591	128	128	128	128	128	0	0	2	8	37	0	0	0	0	0
13592	128	128	128	128	128	0	1	2	8	37	0	0	0	0	0
13593	128	128	128	128	128	0	1	2	8	37	0	0	0	0	0
13594	128	128	128	128	128	0	0	2	8	37	0	0	0	0	1
13595	128	128	128	128	128	0	0	1	8	37	0	0	0	1	0
13596	128	128	128	128	128	0	0	0	8	37	0	0	1	0	0
13597	128	128	128	128	128	0	0	0	7	37	0	1	0	0	0
13598	128	128	128	128	128	0	1	0	6	37	1	0	1	0	0
13599	128	128	128	128	128	2	0	1	5	37	0	1	0	0	0
13600	128	128	128	128	128	1	1	0	5	38	1	0	0	0	0
13601	128	128	128	128	128	1	2	1	4	38	0	0	1	1	0
13602	128	128	128	128	128	0	2	1	4	39	1	1	1	0	0
13603	128	128	128	128	128	1	1	1	4	39	1	1	0	0	1
13604	128	128	128	128	128	1	1	1	4	39	2	0	0	1	0
13605	128	128	128	128	128	2	1	1	4	39	1	0	1	0	0
13606	128	128	128	128	128	2	1	1	4	40	0	1	1	0	1
13607	128	128	128	128	128	2	2	1	4	40	1	1	1	1	0
13608	128	128	128	128	128	2	2	1	4	40	1	1	1	1	0
13609	128	128	128	128	128	2	2	1	5	40	2	1	1	0	0
13610	128	128	128	128	128	2	2	1	5	40	3	2	0	0	0
13611	128	128	128	128	128	2	2	1	5	40	3	1	0	0	0
13612	128	128	128	128	128	2	2	1	5	40	3	0	0	0	0
13613	128	128	128	128	128	2	2	1	5	40	2	0	0	1	0
13614	128	128	128	128	128	2	2	1	5	40	1	0	1	0	0
13615	128	128	128	128	128	2	2	1	5	41	0	1	0	1	0
13616	128	128	128	128	128	1	2	1	5	41	1	1	1	1	0
13617	128	128	128	128	128	1	2	1	5	41	1	1	2	0	1
13618	128	128	128	128	128	1	2	1	5	41	1	1	1	1	1
13619	128	128	128	128	128	1	2	1	5	42	1	1	1	1	0
13620	128	128	128	128	128	1	2	1	5	42	1	1	1	0	0
13621	128	128	128	128	128	1	2	1	5	42	1	1	0	0	0
13622	128	128	128	128	128	1	2	1	5	42	1	0	0	0	0
13623	128	128	128	128	128	1	2	1	5	42	0	0	0	0	0
13624	128	128	128	128	128	0	2	1	5	42	0	0	0	0	0
13625	128	128	128	128	128	0	2	1	5	42	0	0	0	0	1
13626	128	128	128	128	128	0	1	1	5	42	0	0	0	2	0
13627	128	128	128	128	128	0	0	1	5	42	0	0	1	1	0
13628	128	128	128	128	128	0	0	0	5	42	0	1	1	0	0
13629	128	128	128	128	128	0	0	0	5	42	1	1	0	0	0
13630	128	128	128	128	128	1	0	0	4	42	1	0	0	1	0
13631	128	128	128	128	128	1	1	0	3	42	0	0	1	0	0
13632	128	128	128	128	128	0	1	1	2	43	0	1	0	0	0
13633	128	128	128	128	128	0	1	2	2	43	2	0	0	0	0
13634	128	128	128	128	128	1	0	2	2	43	1	0	0	0	0
13635	128	128	128	128	128	1	1	1	2	44	0	0	0	0	0
13636	128	128	128	128	128	0	1	1	2	44	0	0	0	0	0
13637	128	128	128	128	128	0	0	1	3	44	0	0	0	1	1
13638	128	128	128	128	128	0	0	0	3	44	0	0	1	1	0
13639	128	128	128	128	128	0	0	0	2	44	0	1	1	0	0
13640	128	128	128	128	128	0	0	0	2	44	1	1	0	1	0
13641	128	128	128	128	128	2	0	0	1	44	1	0	1	0	0
13642	128	128	128	128	128	2	2	0	0	44	0	1	0	0	1
13643	128	128	128	128	128	1	2	1	1	44	1	0	0	1	0
13644	128	128	128	128	128	1	2	1	1	44	0	1	1	0	0
13645	128	128	128	128	128	0	2	1	1	44	1	1	0	0	0
13646	128	128	128	128	128	1	1	1	1	44	1	0	0	0	1
13647	128	128	128	128	128	1	1	1	1	44	0	0	0	2	1
13648	128	128	128	128	128	0	2	1	1	44	0	0	1	2	0
13649	128	128	128	128	128	0	1	1	1	44	0	1	1	1	0
13650	128	128	128	128	128	0	0	1	1	44	2	1	1	0	0
13651	128	128	128	128	128	1	0	0	1	44	2	2	0	0	0
13652	128	128	128	128	128	1	1	1	1	44	2	1	0	0	0
13653	128	128	128	128	128	1	1	1	2	44	3	1	0	0	0
13654	128	128	128	128	128	1	1	1	2	44	4	0	0	0	0
13655	128	128	128	128	128	1	1	1	2	44	3	0	0	0	0
13656	128	128	128	128	128	1	1	2	3	44	2	0	0	0	0
13657	128	128	128	128	128	1	2	2	3	44	1	0	0	0	0
13658	128	128	128	128	128	1	2	3	3	44	0	0	0	1	0
13659	128	128	128	128	128	0	2	3	3	44	1	0	1	1	1
13660	128	128	128	128	128	1	1	3	3	44	0	2	1	1	0
13661	128	128	128	128	128	0	1	3	3	44	1	2	1	0	0
13662	128	128	128	128	128	2	1	3	3	44	1	2	0	0	0
13663	128	128	128	128	128	2	2	3	3	44	1	1	0	0	0
13664	128	128	128	128	128	2	2	3	3	44	1	0	1	0	0
13665	128	128	128	128	128	2	2	3	3	44	0	1	0	1	0
13666	128	128	128	128	128	1	2	3	3	45	1	0	2	0	0
13667	128	128	128	128	128	1	2	3	3	46	0	1	1	0	0
13668	128	128	128	128	128	0	2	3	3	46	1	1	0	0	0
13669	128	128	128	128	128	1	1	3	3	46	1	0	0	0	0
13670	128	128	128	128	128	1	1	3	3	46	0	0	0	0	0
13671	128	128	128	128	128	0	1	3	3	46	0	1	0	0	0
13672	128	128	128	128	128	1	0	3	3	46	2	0	0	0	0
13673	128	128	128	128	128	1	1	2	3	47	1	0	0	0	0
13674	128	128	128	128	128	1	1	2	3	47	0	0	0	0	0
13675	128	128	128	128	128	0	2	2	3	47	0	0	0	1	0
13676	128	128	128	128	128	0	1	2	3	47	0	0	1	0	0
13677	128	128	128	128	128	0	0	2	3	47	1	1	0	0	1
13678	128	128	128	128	128	1	0	1	3	47	1	0	0	1	0
13679	128	128	128	128	128	1	1	0	3	47	0	0	1	0	1
13680	128	128	128	128	128	0	1	1	2	47	0	1	0	1	0
13681	128	128	128	128	128	0	0	1	2	47	1	0	1	0	0
13682	128	128	128	128	128	1	0	0	3	47	0	1	0	0	0
13683	128	128	128	128	128	0	1	0	2	48	1	1	0	0	0
13684	128	128	128	128	128	1	0	2	1	49	2	0	0	1	0
13685	128	128	128	128	128	1	1	1	1	49	2	0	1	0	0
13686	128	128	128	128	128	1	1	2	1	49	1	1	0	0	0
13687	128	128	128	128	128	1	1	2	1	49	1	0	0	0	0
13688	128	128	128	128	128	2	1	2	1	50	0	0	0	1	0
13689	128	128	128	128	128	1	1	2	1	50	0	0	1	0	0
13690	128	128	128	128	128	0	1	2	1	50	0	1	0	1	0
13691	128	128	128	128	128	0	0	2	1	50	1	0	1	0	0
13692	128	128	128	128	128	1	0	1	2	50	0	1	0	0	1
13693	128	128	128	128	128	0	1	0	2	50	1	1	0	1	1
13694	128	128	128	128	128	1	0	1	1	50	1	0	1	1	0
13695	128	128	128	128	128	1	1	0	1	50	0	1	1	0	0
13696	128	128	128	128	128	0	1	2	0	50	1	1	0	0	0
13697	128	128	128	128	128	1	0	2	1	49	1	0	0	0	0
13698	128	128	128	128	128	1	1	2	1	49	0	0	0	1	0
13699	128	128	128	128	128	0	1	2	1	49	0	0	1	0	0
13700	128	128	128	128	128	0	0	2	1	49	0	1	0	0	0
13701	128	128	128	128	128	0	1	1	1	49	1	0	0	0	0
13702	128	128	128	128	128	1	0	1	1	49	0	0	0	0	0
13703	128	128	128	128	128	0	1	0	1	49	0	1	0	0	0
13704	128	128	128	128	128	0	0	1	0	49	1	0	0	0	0
13705	128	128	128	128	128	1	0	0	1	48	0	0	0	0	0
13706	128	128	128	128	128	0	1	0	0	48	0	0	0	0	0
13707	128	128	128	128	128	0	0	1	0	47	0	0	1	0	1
13708	128	128	128	128	128	0	0	0	1	47	0	1	0	1	0
13709	128	128	128	128	128	0	0	0	0	47	1	1	1	1	0
13710	128	128	128	128	128	2	0	0	0	46	1	1	2	0	0
13711	128	128	128	128	128	2	1	0	0	45	1	1	1	0	0
13712	128	128	128	128	128	2	1	1	1	45	1	1	0	0	0
13713	128	128	128	128	128	3	2	1	1	45	1	0	0	0	0
13714	128	128	128	128	128	3	2	1	1	45	0	1	0	0	0
13715	128	128	128	128	128	2	2	1	1	45	1	0	0	0	0
13716	128	128	128	128	128	2	2	2	1	45	0	0	0	1	0
13717	128	128	128	128	128	1	2	2	1	45	0	0	1	0	0
13718	128	128	128	128	128	0	2	2	1	45	0	1	0	0	0
13719	128	128	128	128	128	0	2	2	1	45	1	0	0	0	0
13720	128	128	128	128	128	1	1	2	1	45	0	0	0	0	0
13721	128	128	128	128	128	0	2	2	1	45	0	0	0	0	0
13722	128	128	128	128	128	0	1	2	2	45	0	0	0	0	0
13723	128	128	128	128	128	0	0	2	2	46	0	0	0	0	0
